,x1,x2,x3,x4
0,-3.9950424956466675,-151.99504249564666,148.0,155.99008499129334
1,2.0,2.0,0.0,-4.0
2,0.7473848480860967,0.13298484808609645,0.6144000000000003,-0.8803696961721932
3,-0.05688720450773199,0.2610072275177502,-0.3178944320254822,-0.2041200230100182
4,0.14088961466010863,-0.24411317352441708,0.3850027881845257,0.10322355886430845
5,0.02467182848999594,-0.034155216605877725,0.058827045095873665,0.009483388115881786
6,0.005982678693750021,-0.004140034572119866,0.010122713265869887,-0.0018426441216301548
7,-0.003295108470741437,0.006426053264551368,-0.009721161735292805,-0.003130944793809931
